time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,precip
2021-10-14,22.5,16.5,27.4,0.0,,,7.6,,1015.4,,
2021-10-15,21.1,16.6,25.9,0.0,,,13.6,,1013.1,,
2021-10-16,19.9,14.5,24.8,13.0,,,13.9,,1014.0,,
2021-10-17,20.0,12.8,23.7,8.9,,,4.8,,1016.8,,
2021-10-18,19.8,16.3,24.0,0.0,,,7.4,,1019.0,,
2021-10-19,19.9,15.7,24.9,0.0,,,9.4,,1022.0,,
2021-10-20,19.3,12.3,22.7,0.0,,,7.2,,1023.5,,
2021-10-21,18.1,13.6,23.4,0.0,,,5.3,,1022.3,,
2021-10-22,19.2,15.6,24.8,0.0,,,6.0,,1021.6,,
2021-10-23,20.4,16.7,25.9,0.0,,,5.9,,1021.3,,
2021-10-24,20.1,16.4,26.1,0.0,,,9.1,,1021.1,,
2021-10-25,19.1,12.2,22.9,0.0,,,13.1,,1021.1,,
2021-10-26,18.1,14.3,22.8,0.0,,,5.9,,1018.9,,
2021-10-27,18.2,12.7,22.7,0.0,,,6.3,,1018.8,,
2021-10-28,19.5,15.8,23.8,0.0,,,9.5,,1019.0,,
2021-10-29,18.5,15.0,22.8,0.0,,,7.2,,1017.2,,
2021-10-30,18.4,15.1,23.2,0.0,,,5.5,,1016.8,,
2021-10-31,18.8,14.9,23.0,3.0,,,4.2,,1017.4,,
2021-11-01,18.8,13.2,21.9,6.1,,,4.6,,1014.4,,
2021-11-02,18.7,14.9,21.9,0.0,,,10.4,,1013.1,,
2021-11-03,22.6,18.8,26.6,1.0,,,12.2,,1016.9,,
2021-11-04,22.6,16.1,28.2,0.0,,,8.3,,1021.4,,
2021-11-05,21.5,17.5,28.0,0.0,,,4.9,,1020.7,,
2021-11-06,20.9,16.9,25.8,0.0,,,5.9,,1019.8,,
2021-11-07,20.6,15.1,26.4,0.0,,,5.6,,1017.8,,
2021-11-08,18.9,15.6,24.7,0.0,,,5.4,,1016.6,,
2021-11-09,19.2,15.6,22.8,0.0,,,4.5,,1020.8,,
2021-11-10,17.5,15.6,20.8,0.0,,,14.2,,1025.4,,
2021-11-11,17.0,14.6,20.9,0.0,,,8.1,,1021.2,,
2021-11-12,16.2,12.1,20.7,0.0,,,4.7,,1018.7,,
2021-11-13,16.6,12.1,22.2,0.0,,,4.3,,1020.6,,
2021-11-14,16.9,11.0,21.4,0.0,,,4.4,,1020.4,,
2021-11-15,16.8,12.6,20.8,0.0,,,5.9,,1018.7,,
2021-11-16,17.3,10.7,21.5,0.0,,,6.5,,1017.7,,
2021-11-17,16.1,9.4,19.6,0.0,,,6.1,,1018.4,,
2021-11-18,16.2,13.3,17.7,0.0,,,6.8,,1021.4,,
2021-11-19,15.7,8.9,19.2,0.0,,,10.4,,1019.9,,
2021-11-20,15.8,12.4,20.2,0.0,,,13.2,,1016.1,,
2021-11-21,15.9,6.9,20.6,0.0,,,5.1,,1015.8,,
2021-11-22,17.8,13.0,22.3,0.0,,,10.2,,1018.7,,
2021-11-23,17.9,17.1,19.7,15.0,,,11.9,,1018.9,,
2021-11-24,17.1,10.5,18.2,9.9,,,8.8,,1016.9,,
2021-11-25,14.9,11.6,18.2,0.0,,,5.5,,1016.8,,
2021-11-26,13.2,9.1,17.1,5.3,,,15.3,,1014.9,,
2021-11-27,21.1,19.5,23.6,1.0,,,15.3,,1012.8,,
2021-11-28,21.4,19.3,23.9,0.5,,,18.0,,1011.4,,
2021-11-29,22.7,19.9,24.7,0.0,,,20.4,,1008.8,,
2021-11-30,17.9,7.6,20.4,4.8,,,13.5,,1009.5,,
2021-12-01,14.2,6.6,17.4,0.5,,,5.7,,1017.2,,
2021-12-02,14.8,11.3,17.9,0.0,,,10.9,,1017.5,,
2021-12-03,16.8,15.0,20.5,1.3,,,15.5,,1016.9,,
2021-12-04,16.2,12.7,17.8,29.5,,,15.5,,1012.4,,
2021-12-05,16.8,13.6,21.2,39.1,,,5.7,,1011.5,,
2021-12-06,18.2,16.2,21.0,0.0,,,17.0,,1013.0,,
2021-12-07,12.4,10.7,13.9,23.6,,,18.2,,1004.6,,
2021-12-08,14.3,9.2,16.6,32.0,,,7.3,,1007.5,,
2021-12-09,15.7,12.4,18.7,0.0,,,13.0,,1017.9,,
2021-12-10,16.8,11.4,19.3,25.9,,,21.0,,1016.1,,
2021-12-11,17.7,14.3,19.7,1.0,,,16.4,,1015.0,,
2021-12-12,17.6,13.4,20.6,0.0,,,17.6,,1014.2,,
2021-12-13,16.2,9.4,20.7,39.1,,,8.7,,1015.2,,
2021-12-14,14.1,12.6,15.2,8.9,,,3.5,,1012.6,,
2021-12-15,13.2,6.5,15.0,4.1,,,13.4,,1015.4,,
2021-12-16,11.1,4.5,15.4,0.0,,,12.1,,1021.2,,
2021-12-17,10.9,7.9,13.5,0.0,,,9.0,,1019.7,,
2021-12-18,10.9,9.7,12.1,0.5,,,11.9,,1012.3,,
2021-12-19,11.3,5.4,13.0,0.0,,,18.1,,1010.3,,
2021-12-20,8.8,2.4,14.5,0.3,,,5.2,,1012.6,,
2021-12-21,6.8,3.4,10.8,1.0,,,5.9,,1019.6,,
2021-12-22,6.1,2.4,10.1,0.0,,,6.6,,1025.2,,
2021-12-23,5.5,0.8,10.1,0.0,,,7.2,,1025.3,,
2021-12-24,5.2,0.0,10.9,0.0,,,4.6,,1023.3,,
2021-12-25,10.1,6.1,12.7,0.0,,,10.2,,1021.6,,
2021-12-26,13.3,11.2,17.6,0.3,,,11.8,,1021.2,,
2021-12-27,14.3,11.6,18.0,0.3,,,12.4,,1020.4,,
2021-12-28,14.9,12.6,18.6,0.0,,,15.0,,1015.2,,
2021-12-29,13.4,11.2,16.1,5.8,,,16.8,,1009.5,,
2021-12-30,12.1,11.1,14.3,13.2,,,8.4,,1006.5,,
2021-12-31,13.1,8.7,17.7,4.8,,,8.6,,1015.2,,
2022-01-01,10.6,6.6,14.4,0.0,,,5.8,,1018.4,,
2022-01-02,12.3,7.3,18.5,0.0,,,7.4,,1021.6,,
2022-01-03,11.8,5.7,17.2,0.0,,,5.3,,1020.4,,
2022-01-04,14.0,10.4,17.9,0.0,,,9.8,,1017.5,,
2022-01-05,15.5,13.1,18.2,0.0,,,17.2,,1016.8,,
2022-01-06,15.9,12.9,18.9,0.0,,,14.9,,1016.7,,
2022-01-07,14.1,12.6,16.4,0.0,,,9.9,,1016.8,,
2022-01-08,13.3,10.1,16.6,2.0,,,8.0,,1013.7,,
2022-01-09,11.4,9.8,12.8,12.2,,,9.3,,1005.4,,
2022-01-10,11.7,10.2,13.3,0.3,,,13.2,,1000.9,,
2022-01-11,10.9,9.4,12.1,4.3,,,13.7,,1003.0,,
2022-01-12,8.4,3.8,10.6,17.5,,,17.0,,1010.9,,
2022-01-13,4.8,0.9,6.9,0.0,,,21.5,,1021.5,,
2022-01-14,4.6,1.9,8.5,0.0,,,11.4,,1021.7,,
2022-01-15,6.9,1.0,13.4,0.0,,,9.8,,1017.1,,
2022-01-16,6.1,1.6,10.2,0.0,,,9.1,,1024.3,,
2022-01-17,6.0,-0.1,11.8,0.0,,,6.9,,1024.0,,
2022-01-18,6.2,1.8,9.1,3.3,,,10.1,,1021.1,,
2022-01-19,4.2,-0.3,7.8,0.0,,,9.2,,1028.9,,
2022-01-20,4.8,-0.1,8.5,0.0,,,8.5,,1028.1,,
2022-01-21,9.3,5.6,12.1,1.5,,,14.1,,1020.2,,
2022-01-22,5.0,-0.2,9.2,6.7,,,10.9,,1014.1,,
2022-01-23,2.0,-0.1,5.7,0.3,,,8.1,,1018.9,,
2022-01-24,1.8,-0.3,3.9,0.0,,,12.4,,1021.2,,
2022-01-25,3.2,-0.7,6.5,0.0,,,17.6,,1020.4,,
2022-01-26,3.0,0.6,6.7,0.0,,,14.8,,1021.4,,
2022-01-27,4.1,-0.1,9.0,0.0,,,7.7,,1024.6,,
2022-01-28,6.2,2.7,12.0,0.0,,,4.6,,1023.1,,
2022-01-29,6.3,3.3,9.5,0.0,,,6.1,,1020.5,,
2022-01-30,8.3,5.4,11.8,0.8,,,6.1,,1016.7,,
2022-01-31,8.5,4.9,13.7,0.5,,,5.6,,1014.0,,
2022-02-01,7.9,3.4,11.4,3.4,,,15.6,,1009.3,,
2022-02-02,11.8,9.6,14.8,46.0,,,20.6,,1006.7,,
2022-02-03,9.2,5.7,13.4,70.9,,,15.9,,1005.1,,
2022-02-04,7.7,3.5,11.2,1.5,,,16.2,,1017.8,,
2022-02-05,6.1,1.1,13.3,0.0,,,4.7,,1020.8,,
2022-02-06,9.3,3.7,15.3,0.0,,,4.1,,1022.3,,
2022-02-07,9.0,4.0,14.5,2.7,,,13.0,,1017.0,,
2022-02-08,9.9,4.6,12.3,22.3,,,14.6,,1006.6,,
2022-02-09,6.4,4.6,10.0,7.6,,,19.0,,1019.3,,
2022-02-10,8.6,5.2,13.6,0.0,,,12.3,,1024.8,,
2022-02-11,9.3,2.4,16.5,0.0,,,4.8,,1024.2,,
2022-02-12,12.0,7.3,18.0,0.0,,,6.8,,1025.8,,
2022-02-13,10.2,6.8,13.5,0.0,,,6.1,,1023.2,,
2022-02-14,8.8,4.3,13.2,0.0,,,7.9,,1022.6,,
2022-02-15,7.8,3.1,13.0,0.0,,,6.8,,1023.7,,
2022-02-16,10.2,5.2,17.1,0.0,,,3.7,,1021.6,,
2022-02-17,12.3,7.2,17.0,0.0,,,6.6,,1014.8,,
2022-02-18,11.2,6.5,16.7,2.0,,,7.7,,1013.9,,
2022-02-19,11.1,6.3,16.4,0.0,,,6.0,,1020.4,,
2022-02-20,12.9,7.2,16.0,0.0,,,9.3,,1020.7,,
2022-02-21,15.7,12.9,19.6,0.0,,,12.7,,1015.5,,
2022-02-22,14.4,11.2,17.9,5.1,,,15.8,,1008.5,,
2022-02-23,14.3,12.2,18.3,4.1,,,6.0,,1011.7,,
2022-02-24,8.3,6.2,10.4,3.3,,,14.9,,1012.3,,
2022-02-25,9.2,5.6,12.8,0.0,,,14.6,,1015.5,,
2022-02-26,9.3,3.8,13.7,0.0,,,6.3,,1018.9,,
2022-02-27,12.3,7.9,16.4,0.0,,,12.3,,1018.4,,
2022-02-28,10.3,6.7,11.8,5.3,,,7.8,,1017.1,,
2022-03-01,9.1,5.2,12.9,2.3,,,7.6,,1018.0,,
2022-03-02,7.0,3.2,9.0,0.0,,,12.9,,1011.8,,
2022-03-03,7.8,4.0,11.1,0.0,,,12.8,,1013.7,,
2022-03-04,8.0,5.0,10.2,0.0,,,7.3,,1016.5,,
2022-03-05,9.9,7.3,12.0,0.0,,,11.4,,1014.0,,
2022-03-06,12.8,9.9,17.7,2.0,,,9.0,,1011.1,,
2022-03-07,11.2,8.0,15.3,8.4,,,8.7,,1011.6,,
2022-03-08,8.9,6.4,12.8,0.3,,,9.4,,1010.4,,
2022-03-09,8.2,5.8,11.8,6.6,,,12.2,,1009.4,,
2022-03-10,5.3,2.2,8.8,0.0,,,17.5,,1012.5,,
2022-03-11,3.1,-1.0,6.4,0.0,,,15.8,,1021.2,,
2022-03-12,2.4,-0.3,7.4,0.0,,,11.6,,1025.7,,
2022-03-13,3.9,-0.5,8.6,0.0,,,9.3,,1027.9,,
2022-03-14,6.6,1.5,11.6,0.0,,,10.9,,1030.9,,
2022-03-15,7.2,1.0,12.0,0.0,,,10.4,,1033.1,,
2022-03-16,8.0,0.9,12.7,0.0,,,5.2,,1026.9,,
2022-03-17,10.6,5.2,16.3,0.0,,,8.4,,1023.7,,
2022-03-18,5.3,1.0,10.2,0.0,,,17.8,,1030.0,,
2022-03-19,3.8,0.5,8.1,0.0,,,16.3,,1032.9,,
2022-03-20,5.9,2.4,10.2,0.0,,,15.7,,1030.5,,
2022-03-21,7.2,2.8,13.6,0.0,,,12.9,,1025.1,,
2022-03-22,8.0,3.9,13.2,0.0,,,13.4,,1020.0,,
2022-03-23,9.2,6.0,14.9,0.0,,,13.0,,1018.2,,
2022-03-24,9.5,5.3,15.0,0.0,,,13.8,,1019.7,,
2022-03-25,12.5,4.5,21.2,0.0,,,5.7,,1020.1,,
2022-03-26,11.9,6.2,17.1,0.0,,,8.7,,1024.6,,
2022-03-27,12.1,4.7,19.4,0.0,,,5.9,,1028.6,,
2022-03-28,15.2,8.9,22.1,0.0,,,4.3,,1027.5,,
2022-03-29,15.3,12.9,19.4,0.3,,,8.8,,1020.1,,
2022-03-30,16.6,12.0,22.2,0.0,,,8.3,,1015.8,,
2022-03-31,17.7,10.3,20.4,0.0,,,17.9,,1014.5,,
2022-04-01,21.7,17.9,25.6,0.0,,,24.2,,1010.0,,
2022-04-02,18.3,13.2,21.7,0.3,,,18.1,,1011.5,,
2022-04-03,17.4,11.9,20.7,0.0,,,13.9,,1014.2,,
2022-04-04,16.7,13.3,22.8,0.0,,,5.5,,1017.9,,
2022-04-05,16.5,13.0,20.9,0.0,,,6.2,,1011.2,,
2022-04-06,15.7,9.6,20.4,0.0,,,8.8,,1012.0,,
2022-04-07,18.3,12.5,24.8,0.0,,,13.5,,1007.5,,
2022-04-08,17.9,14.5,23.8,0.5,,,8.2,,1009.7,,
2022-04-09,18.6,13.5,23.9,0.0,,,14.9,,1011.4,,
2022-04-10,18.4,14.7,22.2,0.0,,,21.2,,1009.4,,
2022-04-11,11.7,8.9,14.2,21.2,,,16.0,,1011.4,,
2022-04-12,11.8,5.9,16.6,0.8,,,9.7,,1020.3,,
2022-04-13,13.6,6.6,18.6,0.0,,,7.8,,1019.1,,
2022-04-14,15.1,8.2,21.2,0.0,,,7.7,,1019.8,,
2022-04-15,16.5,9.7,22.0,0.0,,,7.1,,1018.2,,
2022-04-16,18.1,12.4,25.6,0.0,,,5.0,,1013.8,,
2022-04-17,16.7,12.4,20.5,7.1,,,6.0,,1005.8,,
2022-04-18,14.4,12.1,16.7,6.1,,,8.2,,1003.8,,
2022-04-19,12.7,9.6,16.1,0.0,,,9.0,,1010.8,,
2022-04-20,14.4,7.3,20.9,0.0,,,5.7,,1016.5,,
2022-04-21,16.4,11.8,22.6,0.0,,,6.8,,1016.9,,
2022-04-22,19.7,12.3,26.1,0.0,,,6.7,,1014.3,,
2022-04-23,21.2,14.0,29.4,0.0,,,8.1,,1010.2,,
2022-04-24,18.7,11.6,25.1,0.0,,,7.5,,1010.1,,
2022-04-25,19.7,12.3,27.9,0.0,,,5.2,,1010.2,,
2022-04-26,21.2,16.1,27.4,0.0,,,6.7,,1011.0,,
2022-04-27,20.8,14.7,27.2,0.0,,,9.1,,1011.5,,
2022-04-28,20.6,13.0,25.9,0.0,,,8.7,,1011.3,,
2022-04-29,20.3,14.7,24.1,0.0,,,7.9,,1011.6,,
2022-04-30,18.6,14.7,22.8,0.0,,,12.1,,1011.6,,
2022-05-01,18.6,13.5,23.9,0.0,,,11.0,,1013.0,,
2022-05-02,17.4,14.0,20.7,0.3,,,5.3,,1010.0,,
2022-05-03,16.8,14.0,20.6,0.0,,,7.4,,1010.0,,
2022-05-04,16.4,12.6,20.3,0.0,,,11.9,,1014.5,,
2022-05-05,18.3,12.1,25.1,0.0,,,11.4,,1018.7,,
2022-05-06,19.4,14.2,25.3,0.0,,,11.4,,1018.5,,
2022-05-07,19.7,15.3,23.9,0.0,,,8.5,,1016.1,,
2022-05-08,19.4,12.7,24.6,0.0,,,8.3,,1016.1,,
2022-05-09,18.9,12.9,22.7,0.0,,,9.1,,1015.5,,
2022-05-10,18.7,12.5,23.8,0.0,,,8.6,,1014.9,,
2022-05-11,19.6,13.9,24.0,0.0,,,7.9,,1016.1,,
2022-05-12,20.9,13.5,26.8,0.0,,,8.9,,1019.2,,
2022-05-13,21.1,16.0,26.7,0.0,,,5.6,,1017.9,,
2022-05-14,21.2,14.7,26.4,0.0,,,7.6,,1015.9,,
2022-05-15,21.7,15.4,27.6,0.0,,,11.3,,1015.9,,
2022-05-16,23.4,16.9,29.4,0.0,,,8.0,,1017.5,,
2022-05-17,23.6,17.2,29.1,0.0,,,9.3,,1015.6,,
2022-05-18,24.1,17.3,31.3,0.0,,,8.2,,1012.7,,
2022-05-19,17.2,12.6,21.7,14.0,,,20.0,,1018.3,,
2022-05-20,21.4,14.3,28.4,0.0,,,13.4,,1019.3,,
2022-05-21,21.8,15.5,27.1,0.0,,,6.5,,1015.6,,
2022-05-22,22.7,16.3,27.9,0.0,,,11.0,,1009.1,,
2022-05-23,23.9,18.3,28.8,0.0,,,7.8,,1008.8,,
2022-05-24,24.8,17.9,31.0,0.0,,,7.3,,1010.8,,
2022-05-25,25.8,19.0,33.0,0.0,,,8.3,,1014.8,,
2022-05-26,27.2,20.0,32.8,0.0,,,7.8,,1017.1,,
2022-05-27,27.9,20.9,34.3,0.0,,,7.7,,1015.0,,
2022-05-28,28.3,21.7,35.4,0.0,,,6.8,,1010.9,,
2022-05-29,29.3,24.0,34.9,0.0,,,13.5,,1008.7,,
2022-05-30,26.1,22.5,31.3,0.0,,,9.6,,1010.8,,
2022-05-31,26.1,21.3,30.0,0.0,,,13.0,,1012.4,,
2022-06-01,27.6,22.6,32.1,0.0,,,11.0,,1010.8,,
2022-06-02,27.8,23.5,31.9,0.0,,,10.5,,1009.3,,
2022-06-03,27.8,22.4,34.8,0.0,,,12.1,,1009.7,,
2022-06-04,28.3,23.3,33.9,0.0,,,13.2,,1011.1,,
2022-06-05,28.2,23.6,33.3,0.0,,,11.9,,1010.3,,
2022-06-06,28.2,24.3,32.7,0.0,,,12.1,,1009.8,,
2022-06-07,25.4,21.0,30.5,0.0,,,15.1,,1008.7,,
2022-06-08,23.9,19.7,27.8,0.0,,,12.8,,1008.6,,
2022-06-09,25.8,20.0,32.2,0.0,,,7.3,,1009.0,,
2022-06-10,27.1,21.6,30.9,0.2,,,15.8,,1008.6,,
2022-06-11,21.9,19.2,25.1,3.8,,,7.0,,1006.8,,
2022-06-12,22.1,19.2,24.6,9.1,,,10.3,,1006.2,,
2022-06-13,25.7,20.8,31.8,2.3,,,11.9,,1006.6,,
2022-06-14,26.7,20.9,31.5,0.0,,,10.5,,1009.1,,
2022-06-15,27.9,23.8,32.2,0.0,,,9.5,,1012.6,,
2022-06-16,27.2,23.0,30.5,0.0,,,8.0,,1013.3,,
2022-06-17,25.6,21.2,28.7,0.0,,,11.0,,1012.4,,
2022-06-18,26.8,20.9,32.3,0.0,,,12.2,,1009.4,,
2022-06-19,27.5,22.3,33.8,0.0,,,12.8,,1010.3,,
2022-06-20,24.9,21.5,28.8,0.0,,,9.6,,1010.1,,
2022-06-21,25.8,22.3,30.0,0.0,,,12.9,,1009.4,,
2022-06-22,28.6,21.7,34.2,0.0,,,10.6,,1009.1,,
2022-06-23,29.6,23.4,35.0,0.0,,,9.2,,1009.5,,
2022-06-24,27.9,23.8,32.6,0.0,,,12.4,,1009.2,,
2022-06-25,26.9,20.6,31.2,0.0,,,12.5,,1012.0,,
2022-06-26,26.9,23.1,31.8,0.3,,,10.6,,1011.1,,
2022-06-27,27.6,22.6,33.3,0.0,,,14.3,,1012.2,,
2022-06-28,27.2,24.4,31.8,0.0,,,14.5,,1010.8,,
2022-06-29,27.8,23.4,33.4,0.0,,,14.5,,1010.3,,
2022-06-30,28.3,23.4,33.7,0.0,,,13.5,,1008.7,,
2022-07-01,30.3,24.7,36.5,0.0,,,14.5,,1009.2,,
2022-07-02,31.2,26.7,37.5,0.0,,,14.6,,1009.9,,
2022-07-03,31.1,26.7,37.3,0.0,,,16.6,,1008.8,,
2022-07-04,29.0,22.3,34.4,0.0,,,12.6,,1007.6,,
2022-07-05,28.9,23.0,33.9,0.0,,,11.2,,1007.4,,
2022-07-06,27.4,22.5,31.0,0.0,,,14.0,,1006.9,,
2022-07-07,27.9,22.8,33.3,0.0,,,15.5,,1008.7,,
2022-07-08,28.1,23.8,32.1,0.0,,,13.6,,1008.5,,
2022-07-09,25.9,23.0,30.3,0.0,,,8.0,,1005.0,,
2022-07-10,26.7,22.2,32.2,0.0,,,15.0,,1005.4,,
2022-07-11,26.9,21.9,32.5,0.0,,,12.6,,1010.4,,
2022-07-12,26.8,22.6,31.6,0.0,,,14.9,,1012.5,,
2022-07-13,27.7,22.3,33.9,0.0,,,16.8,,1012.2,,
2022-07-14,29.4,23.9,36.3,0.0,,,16.8,,1009.2,,
2022-07-15,28.6,23.8,33.2,0.0,,,12.2,,1006.9,,
2022-07-16,30.7,24.3,36.7,0.0,,,15.5,,1009.3,,
2022-07-17,31.1,24.4,37.7,0.0,,,17.6,,1011.1,,
2022-07-18,29.8,25.2,35.1,0.0,,,20.7,,1011.9,,
2022-07-19,28.1,23.3,34.2,0.0,,,17.3,,1011.5,,
2022-07-20,28.2,23.7,34.5,0.0,,,16.3,,1010.9,,
2022-07-21,29.6,23.6,36.5,0.0,,,15.4,,1010.1,,
2022-07-22,31.2,26.2,36.9,0.0,,,14.2,,1011.2,,
2022-07-23,31.2,25.8,37.6,0.0,,,15.6,,1011.5,,
2022-07-24,31.6,24.9,39.0,0.0,,,13.8,,1010.1,,
2022-07-25,30.9,24.6,37.4,0.0,,,11.8,,1007.7,,
2022-07-26,29.8,26.3,34.5,0.0,,,11.6,,1006.4,,
2022-07-27,29.6,23.3,35.0,0.0,,,10.2,,1005.5,,
2022-07-28,29.4,22.9,34.7,0.0,,,10.0,,1006.0,,
2022-07-29,28.9,24.7,33.0,0.0,,,10.2,,1007.3,,
2022-07-30,28.8,24.4,33.1,0.0,,,11.0,,1007.4,,
2022-07-31,28.4,24.2,32.3,0.0,,,12.7,,1006.2,,
2022-08-01,29.6,25.8,34.3,0.0,,,14.6,,1005.9,,
2022-08-02,30.4,25.7,37.0,0.0,,,15.1,,1006.6,,
2022-08-03,30.7,26.3,35.6,0.0,,,13.2,,1006.7,,
2022-08-04,29.6,25.4,33.3,0.0,,,12.0,,1007.5,,
2022-08-05,29.3,24.2,32.9,0.0,,,12.0,,1007.2,,
2022-08-06,29.6,25.4,33.6,0.0,,,11.4,,1004.3,,
2022-08-07,30.7,25.7,36.4,0.0,,,13.4,,1003.3,,
2022-08-08,30.4,27.0,33.6,0.0,,,10.5,,1005.5,,
2022-08-09,30.6,25.3,36.5,0.0,,,10.8,,1006.7,,
2022-08-10,29.9,24.5,36.1,0.0,,,13.7,,1006.3,,
2022-08-11,30.4,26.5,36.3,0.0,,,14.2,,1007.8,,
2022-08-12,29.4,25.9,34.1,0.0,,,11.2,,1008.0,,
2022-08-13,27.1,24.1,31.4,0.0,,,10.8,,1006.6,,
2022-08-14,27.3,24.0,32.0,0.0,,,9.1,,1005.3,,
2022-08-15,26.4,23.4,30.5,0.0,,,9.6,,1007.1,,
2022-08-16,26.4,21.9,31.7,0.0,,,10.3,,1010.6,,
2022-08-17,28.4,23.4,33.1,0.0,,,11.7,,1008.9,,
2022-08-18,31.0,26.0,37.6,0.0,,,11.9,,1006.9,,
2022-08-19,31.7,27.4,38.1,0.0,,,14.6,,1007.4,,
2022-08-20,29.8,26.4,34.2,0.0,,,10.6,,1006.5,,
2022-08-21,28.8,24.2,34.3,0.0,,,7.1,,1003.6,,
2022-08-22,29.1,23.7,34.2,0.0,,,6.5,,1004.1,,
2022-08-23,27.8,22.9,33.1,0.0,,,7.0,,1007.9,,
2022-08-24,26.3,23.8,31.0,5.1,,,5.0,,1008.9,,
2022-08-25,26.2,23.2,29.7,0.0,,,6.3,,1008.5,,
2022-08-26,24.8,21.4,28.2,17.0,,,3.8,,1008.0,,
2022-08-27,26.3,22.4,30.9,0.0,,,7.2,,1010.3,,
2022-08-28,27.3,21.4,31.6,0.2,,,8.0,,1011.6,,
2022-08-29,28.2,22.9,33.6,0.0,,,8.1,,1010.9,,
2022-08-30,28.2,24.3,33.2,0.0,,,5.8,,1010.7,,
2022-08-31,27.7,22.8,32.1,0.3,,,6.8,,1010.2,,
2022-09-01,27.7,22.4,31.5,0.9,,,8.7,,1008.9,,
2022-09-02,27.9,24.0,32.3,0.0,,,6.8,,1009.9,,
2022-09-03,27.5,22.4,32.1,0.0,,,8.3,,1012.5,,
2022-09-04,28.1,23.9,32.5,0.0,,,10.8,,1014.2,,
2022-09-05,26.8,21.3,31.8,0.0,,,17.1,,1012.6,,
2022-09-06,25.5,20.4,31.7,0.0,,,17.1,,1012.7,,
2022-09-07,26.6,21.2,32.6,0.0,,,13.2,,1012.1,,
2022-09-08,25.8,21.3,30.0,0.0,,,8.5,,1013.3,,
2022-09-09,25.0,19.5,30.3,0.0,,,9.1,,1014.5,,
2022-09-10,26.8,20.4,33.8,0.0,,,7.2,,1013.0,,
2022-09-11,27.5,22.7,34.5,0.0,,,7.2,,1010.0,,
2022-09-12,25.6,21.3,29.9,0.0,,,10.6,,1007.0,,
2022-09-13,24.7,19.1,29.3,0.0,,,12.8,,1008.9,,
2022-09-14,24.6,19.2,31.2,0.0,,,11.7,,1012.6,,
2022-09-15,24.5,17.2,31.5,0.0,,,6.1,,1013.8,,
2022-09-16,27.4,21.3,35.4,0.0,,,6.7,,1011.8,,
2022-09-17,27.4,21.9,34.6,0.0,,,9.8,,1008.1,,
2022-09-18,27.1,21.5,34.0,0.4,,,12.6,,1008.2,,
2022-09-19,24.2,20.3,27.5,0.0,,,10.4,,1011.3,,
2022-09-20,22.5,17.6,26.0,0.0,,,11.0,,1011.4,,
2022-09-21,22.3,19.1,25.7,0.0,,,10.9,,1010.6,,
2022-09-22,20.3,15.6,25.1,0.0,,,13.6,,1012.1,,
2022-09-23,19.4,15.0,23.7,0.0,,,10.9,,1014.7,,
2022-09-24,19.9,13.0,25.2,0.0,,,9.9,,1018.3,,
2022-09-25,19.8,14.4,27.2,0.0,,,5.7,,1018.2,,
2022-09-26,20.7,13.5,28.3,0.0,,,5.0,,1016.1,,
2022-09-27,22.6,16.8,26.9,0.0,,,14.5,,1011.4,,
2022-09-28,25.8,23.2,29.9,0.0,,,14.2,,1009.8,,
2022-09-29,26.2,22.4,30.9,0.0,,,13.4,,1012.0,,
2022-09-30,26.2,21.6,33.3,0.0,,,6.6,,1015.7,,
2022-10-01,26.7,20.6,33.0,0.0,,,5.0,,1019.3,,
2022-10-02,26.6,21.9,30.8,0.0,,,12.7,,1012.3,,
2022-10-03,23.3,19.0,30.1,0.0,,,11.2,,1011.1,,
2022-10-04,21.9,17.5,26.4,0.0,,,14.3,,1013.6,,
2022-10-05,20.6,16.4,26.4,0.0,,,15.1,,1020.2,,
2022-10-06,21.3,16.7,28.0,0.0,,,13.0,,1018.6,,
2022-10-07,21.5,18.2,27.0,0.0,,,14.3,,1016.1,,
2022-10-08,21.1,16.7,24.8,0.0,,,13.3,,1015.8,,
2022-10-09,20.4,15.1,25.5,0.0,,,8.7,,1017.6,,
2022-10-10,21.1,16.3,27.0,0.0,,,6.1,,1019.3,,
2022-10-11,20.5,15.8,26.6,0.0,,,6.4,,1018.4,,
2022-10-12,19.8,15.8,23.5,0.0,,,9.2,,1017.2,,
2022-10-13,19.5,14.5,24.0,0.0,,,9.4,,1016.8,,
2022-10-14,19.6,16.0,22.4,0.0,,,5.3,,1012.4,,
2022-10-15,20.7,16.0,25.8,0.0,,,7.2,,1010.4,,
2022-10-16,20.1,17.7,23.5,0.0,,,15.6,,1015.7,,
2022-10-17,21.4,17.9,24.8,0.0,,,20.6,,1021.1,,
2022-10-18,21.9,18.0,27.6,0.0,,,12.6,,1019.7,,
2022-10-19,18.8,15.6,22.1,0.0,,,8.1,,1014.8,,
2022-10-20,19.7,13.9,26.4,0.0,,,10.4,,1015.7,,
2022-10-21,18.9,15.5,24.2,0.0,,,14.7,,1019.6,,
2022-10-22,16.1,9.9,21.6,0.0,,,7.3,,1021.9,,
2022-10-23,17.6,11.8,25.2,0.0,,,6.0,,1021.5,,
2022-10-24,18.7,12.3,26.1,0.0,,,8.1,,1020.8,,
